url,title,price,security,ceiling_height,Год постройки,district,residential_complex,furnished,parking,bathroom_type,apartment_condition,building_type,rooms,current_floor,total_floors,area_m2,address,district_lat,district_lon,apartment_lat,apartment_lon,coord_level
https://krisha.kz/a/show/1009897335,"3-комнатная квартира · 57.1 м² · 1/5 этаж, Біржан сала 2/1 5 подьезд — Рядом супермаркет Даулет",20000000,"решетки на окнах, домофон",2.902672158850866,1989,"Сарыаркинский район, Астана, Казахстан",Панельный дом/Не указан,без мебели,Во дворе/не указано,раздельный,Не указано,панельный,3.0,1.0,5.0,57.1,Біржан сала 2/1 5 подьезд — Рядом супермаркет Даулет,51.17,71.41,51.17,71.41,District
https://krisha.kz/a/show/1010839726,"1-комнатная квартира · 42.9 м² · 17/19 этаж, Бухар жырау 12/3",29000000,"домофон, видеонаблюдение",3.0,2025,"Есильский район, Астана, Казахстан",Sandi Qala,без мебели,паркинг,совмещенный,Не указано,монолитный,1.0,17.0,19.0,42.9,Бухар жырау 12/3,51.12,71.43,51.1017771,71.4402817,Complex
https://krisha.kz/a/show/1008624128,"2-комнатная квартира · 73.3 м² · 8/9 этаж, Женис 28",40000000,"домофон, видеонаблюдение",2.7,2007,"Сарыаркинский район, Астана, Казахстан",Победа,без мебели,паркинг,совмещенный,Не указано,кирпичный,2.0,8.0,9.0,73.3,Женис 28,51.17,71.41,51.1865694,71.4080961,Complex
https://krisha.kz/a/show/1010345163,"2-комнатная квартира · 47 м² · 2/5 этаж, Куйши дина 4а",18300000,"домофон, видеонаблюдение",2.902672158850866,1990,"Алматинский район, Астана, Казахстан",Панельный дом/Не указан,без мебели,Во дворе/не указано,совмещенный,свежий ремонт,монолитный,2.0,2.0,5.0,47.0,Куйши дина 4а,51.15,71.5,51.1456958,71.4648849,Address
https://krisha.kz/a/show/1010036495,"3-комнатная квартира · 120.6 м² · 6/6 этаж, Е-344 6/1",60000000,"домофон, видеонаблюдение",3.0,2021,"Есильский район, Астана, Казахстан",Gold Land,частично,паркинг,2 с/у и более,свежий ремонт,монолитный,3.0,6.0,6.0,120.6,Е-344 6/1,51.12,71.43,51.0919636,71.4379963,Address
https://krisha.kz/a/show/1010814271,"2-комнатная квартира · 59.8 м² · 9/14 этаж, Улы Дала",36500000,"домофон, видеонаблюдение",2.65,2026,"Нуринский район, Астана, Казахстан",UIA.DARYN,без мебели,паркинг,совмещенный,черновая отделка,монолитный,2.0,9.0,14.0,59.8,Улы Дала,51.1,71.38,51.1054422,71.3517923,Complex
https://krisha.kz/a/show/1003770256,"3-комнатная квартира · 157.1 м² · 4/21 этаж, Кенесары 52",56500000,"домофон, видеонаблюдение",2.7,2016,"Байконурский район, Астана, Казахстан",Эдем палас-2,без мебели,паркинг,2 с/у и более,Не указано,монолитный,3.0,4.0,21.0,157.1,Кенесары 52,51.145,71.465,51.1665452,71.4409173,Complex
https://krisha.kz/a/show/698916951,"3-комнатная квартира · 84.3 м² · 9/12 этаж, Мәңгілік Ел 66/1 — Мәңгілік Ел",68000000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",2.8,2023,"Есильский район, Астана, Казахстан",Angleterre,полностью,паркинг,раздельный,свежий ремонт,монолитный,3.0,9.0,12.0,84.3,Мәңгілік Ел 66/1 — Мәңгілік Ел,51.12,71.43,51.0785064,71.4225132,Complex
https://krisha.kz/a/show/1009315459,"2-комнатная квартира · 58 м² · 2/9 этаж, Толе би 65",48500000,"кодовый замок, видеонаблюдение, видеодомофон",3.0,2023,"Нуринский район, Астана, Казахстан",GreenLine.Asyl Mura Ualihanov,без мебели,паркинг,совмещенный,Не указано,монолитный,2.0,2.0,9.0,58.0,Толе би 65,51.1,71.38,51.1367488,71.3971176,Complex
https://krisha.kz/a/show/1010108277,"3-комнатная квартира · 86 м² · 6/8 этаж, Кайсенова 2 — Аль Фараби",49000000,"домофон, видеонаблюдение",2.7,2016,"Есильский район, Астана, Казахстан",Арнау,без мебели,паркинг,совмещенный,Не указано,кирпичный,3.0,6.0,8.0,86.0,Кайсенова 2 — Аль Фараби,51.12,71.43,51.0949962,71.4470267,Complex
https://krisha.kz/a/show/1007705965,"3-комнатная квартира · 110 м² · 6/10 этаж, Керей, Жәнібек хандар 28",53000000,"домофон, видеонаблюдение",3.0,2017,"Есильский район, Астана, Казахстан",Каратау,без мебели,паркинг,совмещенный,Не указано,монолитный,3.0,6.0,10.0,110.0,"Керей, Жәнібек хандар 28",51.12,71.43,51.1121349,71.435121,Complex
https://krisha.kz/a/show/1010821971,"2-комнатная квартира · 63.5 м² · 7/17 этаж, Шокана Уалиханова 3/1",35000000,"домофон, видеонаблюдение",2.902672158850866,2009,"Байконурский район, Астана, Казахстан",Панельный дом/Не указан,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",монолитный,2.0,7.0,17.0,63.5,Шокана Уалиханова 3/1,51.145,71.465,51.1699288,71.4391791,Address
https://krisha.kz/a/show/1010357654,"3-комнатная квартира · 90 м² · 5/7 этаж, Бухар жырау 23",56600000,"домофон, видеонаблюдение",2.7,2017,"Есильский район, Астана, Казахстан",G-Park Family,полностью,паркинг,совмещенный,Не указано,кирпичный,3.0,5.0,7.0,90.0,Бухар жырау 23,51.12,71.43,51.0995362,71.4355861,Address
https://krisha.kz/a/show/1008581265,"2-комнатная квартира · 105.3 м² · 25/43 этаж, Достык 5/1",42500000,"домофон, видеонаблюдение",2.8,2008,"Есильский район, Астана, Казахстан",Северное сияние,полностью,паркинг,2 с/у и более,"не новый, но аккуратный ремонт",монолитный,2.0,25.0,43.0,105.3,Достык 5/1,51.12,71.43,51.1284157,71.421788,Address
https://krisha.kz/a/show/1010270814,"4-комнатная квартира · 140 м² · 15/17 этаж, Туран 44Б",115000000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Parasat,полностью,паркинг,2 с/у и более,Не указано,монолитный,4.0,15.0,17.0,140.0,Туран 44Б,51.12,71.43,51.1725736,71.4148999,Complex
https://krisha.kz/a/show/1009367368,"1-комнатная квартира · 39 м² · 9/12 этаж, Пересечение ул Казыбек Би и Е75,Е77 (рядом с пересечением улиц Туран и Улы дала) 40 — Улы дала",22800000,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",Gala One,без мебели,паркинг,совмещенный,Не указано,кирпичный,1.0,9.0,12.0,39.0,"Пересечение ул Казыбек Би и Е75,Е77 (рядом с пересечением улиц Туран и Улы дала) 40 — Улы дала",51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/1003870957,"2-комнатная квартира · 73 м² · 9 этаж, Анет Баба 4",44000000,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",Tumar Club,без мебели,паркинг,совмещенный,Не указано,монолитный,2.0,6.0,11.0,73.0,Анет Баба 4,51.1,71.38,51.1328909,71.3841409,Complex
https://krisha.kz/a/show/1010329767,"4-комнатная квартира · 99.6 м² · 9/10 этаж, Кудайбердыулы — Школа-лицей №37 во дворе",46900000,"домофон, видеонаблюдение",2.7,2010,"Алматинский район, Астана, Казахстан",Аль-Фараби-2,без мебели,паркинг,совмещенный,Не указано,кирпичный,4.0,9.0,10.0,99.6,Кудайбердыулы — Школа-лицей №37 во дворе,51.15,71.5,51.1004246,71.4490064,Complex
https://krisha.kz/a/show/1010803357,"2-комнатная квартира · 55 м² · 10/10 этаж, Сарайшык 34",29900000,"домофон, видеонаблюдение",2.8,2009,"Есильский район, Астана, Казахстан",Дипломат,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",монолитный,2.0,10.0,10.0,55.0,Сарайшык 34,51.12,71.43,51.1795828,71.4281623,Complex
https://krisha.kz/a/show/1009573800,"2-комнатная квартира · 39 м² · 4/12 этаж, А.Байтурсунулы 61 — Нурлы-жол вокзал",21000000,"домофон, видеонаблюдение",2.7,2025,"Сарыаркинский район, Астана, Казахстан",Tasty,без мебели,паркинг,совмещенный,Не указано,кирпичный,2.0,4.0,12.0,39.0,А.Байтурсунулы 61 — Нурлы-жол вокзал,51.117,71.565,51.117,71.565,District
https://krisha.kz/a/show/1009198001,"2-комнатная квартира · 51 м² · 11/12 этаж, Туран 41/1 — ВИД НА ТУРАН!!! ТОРГ!!!",46500000,"домофон, видеонаблюдение",3.0,2022,"Нуринский район, Астана, Казахстан",Grand Turan Business,без мебели,паркинг,совмещенный,Не указано,монолитный,2.0,11.0,12.0,51.0,Туран 41/1,51.1,71.38,51.1265596,71.401844,Address
https://krisha.kz/a/show/1009796556,"3-комнатная квартира · 75.4 м² · 4/10 этаж, Култегин — Кирпичный дом",47900000,"домофон, видеонаблюдение",3.0,2020,"Нуринский район, Астана, Казахстан",Mechta,без мебели,Во дворе/не указано,совмещенный,Не указано,кирпичный,3.0,4.0,10.0,75.4,Култегин — Кирпичный дом,51.1,71.38,51.133688,71.3725827,Complex
https://krisha.kz/a/show/1010248378,"1-комнатная квартира · 43 м² · 4/10 этаж, Мангилик ел",39000000,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",3.0,2019,"Есильский район, Астана, Казахстан",Park Avenue,полностью,паркинг,совмещенный,свежий ремонт,монолитный,1.0,4.0,10.0,43.0,Мангилик ел,51.12,71.43,51.1037801,71.4255368,Complex
https://krisha.kz/a/show/1008346686,"3-комнатная квартира · 89.6 м² · 7/12 этаж, Улица А 52, 8 8",58000000,"домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2024,"Сарыаркинский район, Астана, Казахстан",Geneva 1,полностью,Во дворе/не указано,совмещенный,свежий ремонт,кирпичный,3.0,7.0,12.0,89.6,"Улица А 52, 8 8",51.117,71.565,51.1089112,71.5104601,Address
https://krisha.kz/a/show/1010291265,"3-комнатная квартира · 88 м² · 2/9 этаж, Брусиловского 5 — Иманова",41000000,"решетки на окнах, домофон, видеонаблюдение",2.7,2011,"Байконурский район, Астана, Казахстан",Жастар-3,полностью,паркинг,совмещенный,Не указано,кирпичный,3.0,2.0,9.0,88.0,Брусиловского 5 — Иманова,51.145,71.465,51.1554918,71.4391785,Complex
https://krisha.kz/a/show/1010646210,"2-комнатная квартира · 53.54 м² · 19/22 этаж, Аль-Фараби 3",52000000,"домофон, видеонаблюдение",2.902672158850866,2025,"Астана, Казахстан",Панельный дом/Не указан,без мебели,Во дворе/не указано,совмещенный,Не указано,иной,2.0,19.0,22.0,53.54,Аль-Фараби 3,51.133,71.433,51.1708866,71.4941961,Address
https://krisha.kz/a/show/1009897335,"3-комнатная квартира · 57.1 м² · 1/5 этаж, Біржан сала 2/1 5 подьезд — Рядом супермаркет Даулет",20000000,"решетки на окнах, домофон",2.902672158850866,1989,"Сарыаркинский район, Астана, Казахстан",Панельный дом/Не указан,без мебели,Во дворе/не указано,раздельный,Не указано,панельный,3.0,1.0,5.0,57.1,Біржан сала 2/1 5 подьезд — Рядом супермаркет Даулет,51.17,71.41,51.17,71.41,District
https://krisha.kz/a/show/1010000611,"2-комнатная квартира · 72 м² · 4/8 этаж, Керей и Жанибек хандар 6",59800000,"видеонаблюдение, видеодомофон",3.0,2015,"Нуринский район, Астана, Казахстан",Асем Тас,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,2.0,4.0,8.0,72.0,Керей и Жанибек хандар 6,51.1,71.38,51.1161546,71.4037902,Address
https://krisha.kz/a/show/1008630191,"4-комнатная квартира · 134 м² · 8/20 этаж, Г.Алиева 2 — Ботанический сад",134700000,"домофон, видеонаблюдение",3.0,2020,"Есильский район, Астана, Казахстан",Ботанический,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,4.0,8.0,20.0,134.0,Г.Алиева 2 — Ботанический сад,51.12,71.43,51.1011468,71.413824,Complex
https://krisha.kz/a/show/1010612990,"3-комнатная квартира · 98 м² · 12/13 этаж, Бектурова 7",51000000,"домофон, видеонаблюдение",3.1,2016,"Нуринский район, Астана, Казахстан",Зам Зам,полностью,паркинг,2 с/у и более,Не указано,монолитный,3.0,12.0,13.0,98.0,Бектурова 7,51.1,71.38,51.1220919,71.3955119,Complex
https://krisha.kz/a/show/1008676161,"1-комнатная квартира · 42.8 м² · 10/17 этаж, Кудайбердиулы",20000000,"домофон, видеонаблюдение",2.902672158850866,2021,"Алматинский район, Астана, Казахстан",Панельный дом/Не указан,полностью,Во дворе/не указано,совмещенный,Не указано,монолитный,1.0,10.0,17.0,42.8,Кудайбердиулы,51.15,71.5,51.15,71.5,District
https://krisha.kz/a/show/1009925184,"1-комнатная квартира · 41 м² · 7/12 этаж, Е-429 26",29000000,"домофон, видеонаблюдение",3.0,2025,"Нуринский район, Астана, Казахстан",Park City Forum,без мебели,паркинг,совмещенный,свежий ремонт,монолитный,1.0,7.0,12.0,41.0,Е-429 26,51.1,71.38,51.1426602,71.3593132,Address
https://krisha.kz/a/show/1008579180,"3-комнатная квартира · 98 м² · 11/12 этаж, Мухамедханова",96000000,"охрана, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",3.0,2022,"Нуринский район, Астана, Казахстан",GreenLine.Tokyo,полностью,паркинг,2 с/у и более,свежий ремонт,монолитный,3.0,11.0,12.0,98.0,Мухамедханова,51.1,71.38,51.1432595,71.3689389,Address
https://krisha.kz/a/show/1010323541,"3-комнатная квартира · 86.6 м² · 10/16 этаж, Санжара Асфендиярова 9",58900000,"видеонаблюдение, видеодомофон",3.0,2022,"Нуринский район, Астана, Казахстан",Sat City,полностью,паркинг,2 с/у и более,Не указано,монолитный,3.0,10.0,16.0,86.6,Санжара Асфендиярова 9,51.1,71.38,51.1340725,71.3793988,Complex
https://krisha.kz/a/show/1010700430,"1-комнатная квартира · 38.2 м² · 7/9 этаж, Нажимеденова — А426",16500000,"домофон, видеонаблюдение",2.85,2026,"Сарыаркинский район, Астана, Казахстан",Imran,без мебели,паркинг,совмещенный,черновая отделка,монолитный,1.0,7.0,9.0,38.2,Нажимеденова — А426,51.117,71.565,51.120795,71.2378452,Complex
https://krisha.kz/a/show/1009341555,"2-комнатная квартира · 42 м² · 9/12 этаж, Бухар жырау 27",39000000,"домофон, видеонаблюдение",3.0,2024,"Есильский район, Астана, Казахстан",ZAMAN,без мебели,паркинг,совмещенный,Не указано,кирпичный,2.0,9.0,12.0,42.0,Бухар жырау 27,51.12,71.43,51.098964,71.4397563,Complex
https://krisha.kz/a/show/1010461158,"3-комнатная квартира · 96 м² · 14/15 этаж, Сагадат Нурмагамбетов 17",60000000,"домофон, видеонаблюдение",3.0,2026,"Сарыаркинский район, Астана, Казахстан",Auez,без мебели,паркинг,2 с/у и более,черновая отделка,монолитный,3.0,14.0,15.0,96.0,Сагадат Нурмагамбетов 17,51.117,71.565,51.1136214,71.4819921,Complex
https://krisha.kz/a/show/1010565268,"4-комнатная квартира · 104 м² · 8/9 этаж, Жошы хан — Керей, Жанибек хандар",77000000,"домофон, кодовый замок, сигнализация, видеонаблюдение",3.0,2022,"Есильский район, Астана, Казахстан",Prime Garden,частично,паркинг,совмещенный,свежий ремонт,кирпичный,4.0,8.0,9.0,104.0,"Жошы хан — Керей, Жанибек хандар",51.12,71.43,51.1092328,71.4445049,Complex
https://krisha.kz/a/show/1010392594,"3-комнатная квартира · 77.1 м² · 3/7 этаж, Улы Дала 56/1 — Сауран",61000000,"домофон, видеонаблюдение",2.7,2017,"Есильский район, Астана, Казахстан",Expo Plaza,полностью,паркинг,совмещенный,свежий ремонт,монолитный,3.0,3.0,7.0,77.1,Улы Дала 56/1 — Сауран,51.12,71.43,51.0963149,71.4094059,Complex
https://krisha.kz/a/show/1010260005,"3-комнатная квартира · 71 м² · 3/5 этаж, Даулеткерей 8",20990000,"домофон, видеонаблюдение",2.902672158850866,2024,"Сарыаркинский район, Астана, Казахстан",Панельный дом/Не указан,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",монолитный,3.0,3.0,5.0,71.0,Даулеткерей 8,51.17,71.41,51.180502,71.3570314,Address
https://krisha.kz/a/show/1009230420,"2-комнатная квартира · 82 м² · 2/8 этаж, Мангилик Ел",57000000,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",3.0,2020,"Есильский район, Астана, Казахстан",Expo New Life-2,полностью,паркинг,раздельный,свежий ремонт,монолитный,2.0,2.0,8.0,82.0,Мангилик Ел,51.12,71.43,51.094512,71.422628,Complex
https://krisha.kz/a/show/1010260005,"3-комнатная квартира · 71 м² · 3/5 этаж, Даулеткерей 8",20990000,"домофон, видеонаблюдение",2.902672158850866,2024,"Сарыаркинский район, Астана, Казахстан",Панельный дом/Не указан,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",монолитный,3.0,3.0,5.0,71.0,Даулеткерей 8,51.17,71.41,51.180502,71.3570314,Address
https://krisha.kz/a/show/1009738054,"2-комнатная квартира · 65 м² · 4/12 этаж, ​Чингиз Айтматов 62/1",41500000,"домофон, видеонаблюдение",3.0,2023,"Нуринский район, Астана, Казахстан",Madrid 2,без мебели,рядом охраняемая стоянка,совмещенный,Не указано,кирпичный,2.0,4.0,12.0,65.0,​Чингиз Айтматов 62/1,51.1,71.38,51.1594819,71.3749643,Complex
https://krisha.kz/a/show/1008826843,"3-комнатная квартира · 91 м² · 7/9 этаж, Керей, Жанибек хандар 44/3",82000000,"кодовый замок, видеонаблюдение, видеодомофон",3.0,2025,"Есильский район, Астана, Казахстан",DOS,полностью,паркинг,2 с/у и более,свежий ремонт,монолитный,3.0,7.0,9.0,91.0,"Керей, Жанибек хандар 44/3",51.12,71.43,51.1887665,71.4171463,Complex
https://krisha.kz/a/show/1009170769,"3-комнатная квартира · 63 м² · 9/20 этаж, Жумекен Нажимеденов 33 — Жумабаева",37990000,"домофон, видеонаблюдение",3.0,2025,"Сарыаркинский район, Астана, Казахстан",Панельный дом/Не указан,частично,паркинг,совмещенный,свежий ремонт,монолитный,3.0,9.0,20.0,63.0,Жумекен Нажимеденов 33 — Жумабаева,51.117,71.565,51.117,71.565,District
https://krisha.kz/a/show/1009946188,"3-комнатная квартира · 110 м² · 11/12 этаж, Турар Рыскулов 1 — Mega Silk Way, Назарбаев университет",130000000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Nexpo Classic,без мебели,паркинг,совмещенный,Не указано,монолитный,3.0,11.0,12.0,110.0,"Турар Рыскулов 1 — Mega Silk Way, Назарбаев университет",51.12,71.43,51.0871233,71.4039164,Complex
https://krisha.kz/a/show/1010369630,"4-комнатная квартира · 124.1 м² · 13/16 этаж, Туран 50 — Бухар Жырау",109900000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",2.9,2021,"Нуринский район, Астана, Казахстан",Sport Towers,без мебели,паркинг,2 с/у и более,свежий ремонт,монолитный,4.0,13.0,16.0,124.1,Туран 50 — Бухар Жырау,51.1,71.38,51.1047887,71.3975382,Complex
https://krisha.kz/a/show/1010548416,"2-комнатная квартира · 73 м² · 2/12 этаж, Ракымжан Кошкарбаев 68",33800000,"домофон, видеонаблюдение",2.7,2017,"Алматинский район, Астана, Казахстан",Аспан,без мебели,паркинг,совмещенный,Не указано,монолитный,2.0,2.0,12.0,73.0,Ракымжан Кошкарбаев 68,51.15,71.5,51.1443794,71.4576503,Complex
https://krisha.kz/a/show/1010037421,"2-комнатная квартира · 60.3 м² · 5/13 этаж, Ахмет Байтурсынулы 16/3",39700000,"кодовый замок, видеонаблюдение, видеодомофон",3.0,2025,"Алматинский район, Астана, Казахстан",Muz Tau,частично,паркинг,совмещенный,свежий ремонт,монолитный,2.0,5.0,13.0,60.3,Ахмет Байтурсынулы 16/3,51.15,71.5,51.1236634,71.4753373,Address
https://krisha.kz/a/show/1010783759,"1-комнатная квартира · 42 м² · 11/12 этаж, Абикен Бектуров 1",33333333,"домофон, видеонаблюдение",2.902672158850866,2019,"Есильский район, Астана, Казахстан",GreenLine.BI City Seoul,без мебели,паркинг,совмещенный,Не указано,монолитный,1.0,11.0,12.0,42.0,Абикен Бектуров 1,51.12,71.43,51.1297061,71.3995167,Address
https://krisha.kz/a/show/692500197,"2-комнатная квартира · 59 м² · 6/10 этаж, Айтматова 77/3",36800000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Sharyn,полностью,Во дворе/не указано,совмещенный,свежий ремонт,кирпичный,2.0,6.0,10.0,59.0,Айтматова 77/3,51.12,71.43,51.1661656,71.3736773,Complex
https://krisha.kz/a/show/1010423812,"1-комнатная квартира · 42 м² · 11/12 этаж, Туран 50/3, 50/4, 50/5",33000000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Бухар Жырау,полностью,Во дворе/не указано,совмещенный,Не указано,монолитный,1.0,11.0,12.0,42.0,"Туран 50/3, 50/4, 50/5",51.12,71.43,51.0988262,71.4277518,Complex
https://krisha.kz/a/show/1009050549,"3-комнатная квартира · 78 м² · 5/12 этаж, Тауелсиздик 25/1 — Астана Молл, ДВОРЕЦ ШКОЛЬНИКОВ, парк, ТАУЕЛСІЗДІК/шарль де голь",64000000,"домофон, видеонаблюдение",2.902672158850866,2025,"Астана, Казахстан",TAMASHA,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,3.0,5.0,12.0,78.0,"Тауелсиздик 25/1 — Астана Молл, ДВОРЕЦ ШКОЛЬНИКОВ, парк, ТАУЕЛСІЗДІК/шарль де голь",51.133,71.433,51.1432296,71.4591229,Complex
https://krisha.kz/a/show/1010339605,"3-комнатная квартира · 80 м² · 7/9 этаж, Култегин 2",46500000,"домофон, видеонаблюдение",2.902672158850866,2024,"Нуринский район, Астана, Казахстан",на улице Култегин,без мебели,Во дворе/не указано,совмещенный,Не указано,кирпичный,3.0,7.0,9.0,80.0,Култегин 2,51.1,71.38,51.1776816,71.4385248,Address
https://krisha.kz/a/show/1010436909,"4-комнатная квартира · 132 м² · 8/16 этаж, Отырар 2",60000000,"домофон, видеонаблюдение",2.902672158850866,2010,"Алматинский район, Астана, Казахстан",Улытау,без мебели,паркинг,совмещенный,Не указано,монолитный,4.0,8.0,16.0,132.0,Отырар 2,51.15,71.5,51.1951583,71.3450537,Complex
https://krisha.kz/a/show/1009852955,"1-комнатная квартира · 30 м² · 7/10 этаж, Чингиза Айтматова 33",19000000,"домофон, видеонаблюдение",2.7,2021,"Нуринский район, Астана, Казахстан",AiSafi,без мебели,паркинг,совмещенный,Не указано,монолитный,1.0,7.0,10.0,30.0,Чингиза Айтматова 33,51.1,71.38,51.1362485,71.3620736,Address
https://krisha.kz/a/show/1010097798,"2-комнатная квартира · 57.2 м² · 8/12 этаж, ​Улица Шамши Калдаяков, 46 46 — С ДОКУМЕНТАМИ!!!",25900000,"домофон, видеонаблюдение",3.0,2025,"Сарыаркинский район, Астана, Казахстан",Geneva 4,без мебели,Во дворе/не указано,совмещенный,Не указано,кирпичный,2.0,8.0,12.0,57.2,"​Улица Шамши Калдаяков, 46 46 — С ДОКУМЕНТАМИ",51.117,71.565,51.117,71.565,District
https://krisha.kz/a/show/1010833448,"3-комнатная квартира · 85 м² · 14 этаж, Е-36",63000000,"домофон, видеонаблюдение",3.0,2023,"Нуринский район, Астана, Казахстан",Respublika,полностью,паркинг,2 с/у и более,Не указано,монолитный,3.0,6.0,11.0,85.0,Е-36,51.1,71.38,51.1233955,71.3835892,Complex
https://krisha.kz/a/show/1010421614,"3-комнатная квартира · 70 м² · 4/7 этаж, Сыганак 14, 16, 18, 8, 10, 12, 2, 2/1, 11, 15",34500000,"домофон, видеонаблюдение",2.7,2021,"Нуринский район, Астана, Казахстан",Шыгыс,полностью,Во дворе/не указано,2 с/у и более,Не указано,кирпичный,3.0,4.0,7.0,70.0,"Сыганак 14, 16, 18, 8, 10, 12, 2, 2/1, 11, 15",51.1,71.38,51.1287357,71.3815614,Complex
https://krisha.kz/a/show/1009468734,"2-комнатная квартира · 47.3 м² · 10 этаж, Е429 6",29000000,"домофон, видеонаблюдение",3.0,2023,"Нуринский район, Астана, Казахстан",SHYNGYS,полностью,паркинг,совмещенный,свежий ремонт,монолитный,2.0,6.0,11.0,47.3,Е429 6,51.1,71.38,51.1428892,71.3598727,Complex
https://krisha.kz/a/show/1009823404,"2-комнатная квартира · 54 м² · 6/12 этаж, Айтматова 77/7",36000000,"домофон, видеонаблюдение",3.0,2025,"Астана, Казахстан",Qaiyndy 2,без мебели,паркинг,совмещенный,Не указано,кирпичный,2.0,6.0,12.0,54.0,Айтматова 77/7,51.133,71.433,51.167137,71.3687545,Address
https://krisha.kz/a/show/1010014772,"3-комнатная квартира · 79 м² · 1/9 этаж, Б. Момышулы 15а",35500000,"домофон, видеонаблюдение",2.7,2007,"Алматинский район, Астана, Казахстан",Магистральный,без мебели,паркинг,совмещенный,Не указано,монолитный,3.0,1.0,9.0,79.0,Б. Момышулы 15а,51.15,71.5,51.15,71.5,District
https://krisha.kz/a/show/1010097798,"2-комнатная квартира · 57.2 м² · 8/12 этаж, ​Улица Шамши Калдаяков, 46 46 — С ДОКУМЕНТАМИ!!!",25900000,"домофон, видеонаблюдение",3.0,2025,"Сарыаркинский район, Астана, Казахстан",Geneva 4,без мебели,Во дворе/не указано,совмещенный,Не указано,кирпичный,2.0,8.0,12.0,57.2,"​Улица Шамши Калдаяков, 46 46 — С ДОКУМЕНТАМИ",51.117,71.565,51.117,71.565,District
https://krisha.kz/a/show/1010421614,"3-комнатная квартира · 70 м² · 4/7 этаж, Сыганак 14, 16, 18, 8, 10, 12, 2, 2/1, 11, 15",34500000,"домофон, видеонаблюдение",2.7,2021,"Нуринский район, Астана, Казахстан",Шыгыс,полностью,Во дворе/не указано,2 с/у и более,Не указано,кирпичный,3.0,4.0,7.0,70.0,"Сыганак 14, 16, 18, 8, 10, 12, 2, 2/1, 11, 15",51.1,71.38,51.1287357,71.3815614,Complex
https://krisha.kz/a/show/1010453515,"1-комнатная квартира · 35.1 м² · 6/9 этаж, Сагадат Нурмагамбетов 21",25000000,"домофон, видеонаблюдение",3.0,2020,"Алматинский район, Астана, Казахстан",Балкадиша,полностью,паркинг,совмещенный,Не указано,кирпичный,1.0,6.0,9.0,35.1,Сагадат Нурмагамбетов 21,51.15,71.5,51.1168525,71.4832678,Address
https://krisha.kz/a/show/1010844531,"1-комнатная квартира · 52 м² · 6/22 этаж, Мангилик Ел 54",35000000,"домофон, видеонаблюдение",2.7,2017,"Есильский район, Астана, Казахстан",Orynbor Towers,без мебели,паркинг,совмещенный,Не указано,монолитный,1.0,6.0,22.0,52.0,Мангилик Ел 54,51.12,71.43,51.089893,71.4261962,Complex
https://krisha.kz/a/show/1010833908,"3-комнатная квартира · 128.7 м² · 5/20 этаж, Кайым Мухамедханов 6/1 — 🟦БЕЗ КОМИССИИ🟦",104000000,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",GreenLine. 4YOU,без мебели,паркинг,совмещенный,черновая отделка,монолитный,3.0,5.0,20.0,128.7,Кайым Мухамедханов 6/1 — 🟦БЕЗ КОМИССИИ🟦,51.1,71.38,51.1382955,71.3952801,Complex
https://krisha.kz/a/show/1009855853,"2-комнатная квартира · 54 м² · 6/17 этаж, Улы Дала 45 — Туркестан",44000000,"охрана, домофон, видеонаблюдение",2.7,2016,"Есильский район, Астана, Казахстан",Арман кала,частично,паркинг,совмещенный,свежий ремонт,монолитный,2.0,6.0,17.0,54.0,Улы Дала 45 — Туркестан,51.12,71.43,51.0982344,71.4239222,Complex
https://krisha.kz/a/show/1010030263,"2-комнатная квартира · 61 м² · 3/9 этаж, Ш. Кудайбердыулы 31/1",27000000,"домофон, видеонаблюдение",2.7,2007,"Алматинский район, Астана, Казахстан",Аккорд,без мебели,паркинг,совмещенный,Не указано,кирпичный,2.0,3.0,9.0,61.0,Ш. Кудайбердыулы 31/1,51.15,71.5,51.15,71.5,District
